competition,compobjid,hometeamid,awayteamid,hometeam,homescore,awayscore,awayteam,date,time
UWCL,343,116033,116010,OL Lyonnes,TBD,TBD,Chelsea,20251209,2000
UWCL,343,116326,116336,Real Madrid,TBD,TBD,Real Sociedad,20251210,1745
UWCL,343,131360,115995,SK Slavia Praha,TBD,TBD,FC Bayern München,20251210,2000
UWCL,343,116005,116009,FC Carl Zeiss Jena,TBD,TBD,Arsenal,20251217,2000
UWCL,343,116336,116033,Real Sociedad,TBD,TBD,OL Lyonnes,20251217,2000
UWCL,343,116280,131361,Juventus,TBD,TBD,FC Zürich,20251217,2000
UWCL,343,116012,116325,Manchester United,TBD,TBD,FC Barcelona,20251217,2000
UWCL,343,116034,116326,Paris Saint-Germain,TBD,TBD,Real Madrid,20251217,2000
UWCL,343,131360,131363,SK Slavia Praha,TBD,TBD,Glasgow City FC,20251217,2000
UWCL,343,115995,131359,FC Bayern München,TBD,TBD,Ajax,20251217,2000
UWCL,343,116035,116010,Paris FC,TBD,TBD,Chelsea,20251217,2000
UWCL,343,132589,131362,1. FC Union Berlin,TBD,TBD,FC Rosengård,20251217,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260212,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260218,1755
UWCL,343,-1,-1, ,TBD,TBD, ,20260212,1755
UWCL,343,-1,-1, ,TBD,TBD, ,20260218,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260211,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260219,1755
UWCL,343,-1,-1, ,TBD,TBD, ,20260211,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260219,1755
UWCL,343,-1,-1, ,TBD,TBD, ,20260324,1800
UWCL,343,-1,-1, ,TBD,TBD, ,20260402,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260324,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260402,1800
UWCL,343,-1,-1, ,TBD,TBD, ,20260325,1800
UWCL,343,-1,-1, ,TBD,TBD, ,20260401,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260325,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260401,1755
UWCL,343,-1,-1, ,TBD,TBD, ,20260425,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260502,1800
UWCL,343,-1,-1, ,TBD,TBD, ,20260426,1800
UWCL,343,-1,-1, ,TBD,TBD, ,20260503,2000
UWCL,343,-1,-1, ,TBD,TBD, ,20260523,1900
